,book_id,chunk_id,book_title,genre,unique_speaker
3916,402_LibriVox_en,3200h_00,road to oz,fiction,19
3917,2314_LibriVox_en,3200h_00,anne of the island version 2,fiction,103
3918,8205_LibriVox_en,3200h_00,wounds in the rain war stories,fiction,6454
3919,998_LibriVox_en,3200h_00,no thoroughfare,fiction,1179
3920,1977_LibriVox_en,3200h_00,snow bound a winter idyl,poetry,2499
3921,954_LibriVox_en,3200h_00,jack and jill,fiction,188
3922,482_LibriVox_en,3200h_00,my mark twain,"geography, nature & history",26
3923,4916_LibriVox_en,3200h_00,narrative of the most remarkable particulars in the life of james albert ukawsaw gronniosaw,religion,3157
3924,867_LibriVox_en,3200h_00,stories from pentamerone,"geography, nature & history",466
3925,3856_LibriVox_en,3200h_00,romance of an old fool,fiction,2156
3926,4983_LibriVox_en,3200h_00,pointed roofs,fiction,4191
3927,6372_LibriVox_en,3200h_00,world beyond,"science, craft & essay",4078
3928,7806_LibriVox_en,3200h_00,grim tales,"science, craft & essay",167
3929,7665_LibriVox_en,3200h_00,defiant agents version 2,"science, craft & essay",251
3930,3954_LibriVox_en,3200h_00,little swiss sojourn,"science, craft & essay",4018
3931,5630_LibriVox_en,3200h_00,time machine version 2,"science, craft & essay",204
3932,8383_LibriVox_en,3200h_00,that pup,fiction,6454
3933,6439_LibriVox_en,3200h_00,crystal stopper,mystery,5968
3934,5586_LibriVox_en,3200h_00,common sense version 2,"science, craft & essay",3912
3935,8254_LibriVox_en,3200h_00,from the darkness cometh the light or struggles for freedom,political & philosophy,5985
3936,7836_LibriVox_en,3200h_00,ghost pirates,"science, craft & essay",251
3937,7868_LibriVox_en,3200h_00,christmas eve and christmas day,fiction,6454
3938,4694_LibriVox_en,3200h_00,curtezan unmasked,religion,26
3939,7487_LibriVox_en,3200h_00,daughter of the commandant,fiction,7786
3940,4475_LibriVox_en,3200h_00,ego machine,"science, craft & essay",3490
3941,6051_LibriVox_en,3200h_00,bronze hand,mystery,5244
3942,7791_LibriVox_en,3200h_00,water ghost and others,fiction,6454
3943,1857_LibriVox_en,3200h_00,mayor of casterbridge,fiction,1166
3944,7565_LibriVox_en,3200h_00,veronica,"science, craft & essay",6415
3945,7335_LibriVox_en,3200h_00,touch of the sun and other stories,fiction,6454
3946,8599_LibriVox_en,3200h_00,somme battle stories,"science, craft & essay",6454
3947,6816_LibriVox_en,3200h_00,hunter patrol,"science, craft & essay",5717
3948,4922_LibriVox_en,3200h_00,mothering on perilous,fiction,5778
3949,6917_LibriVox_en,3200h_00,carolina chansons legends of the low country,poetry,1066
3950,680_LibriVox_en,3200h_00,cobb s anatomy,juvenile books,764
3951,4069_LibriVox_en,3200h_00,wealth of nations book 5,"science, craft & essay",2201
3952,7279_LibriVox_en,3200h_00,two bears and other sermons for children,religion,3645
3953,6895_LibriVox_en,3200h_00,defenders,"science, craft & essay",5717
3954,6184_LibriVox_en,3200h_00,richard ii makers of history,"geography, nature & history",5968
3955,8555_LibriVox_en,3200h_00,mr munchausen,fiction,6248
3956,1200_LibriVox_en,3200h_00,moon metal,"science, craft & essay",32
3957,8465_LibriVox_en,3200h_00,underground man,"science, craft & essay",2607
3958,4422_LibriVox_en,3200h_00,victory an island tale,fiction,3848
3959,6780_LibriVox_en,3200h_00,make believe man,fiction,5244
3960,7946_LibriVox_en,3200h_00,witch shall be born,fiction,5717
3961,5143_LibriVox_en,3200h_00,mahabharata by vyasa the epic of ancient india condensed into english verse,poetry,4572
3962,1302_LibriVox_en,3200h_00,shadows,fiction,83
3963,856_LibriVox_en,3200h_00,love among the chickens,fiction,251
3964,6273_LibriVox_en,3200h_00,cleek of scotland yard,mystery,2607
3965,8513_LibriVox_en,3200h_00,card trick,"science, craft & essay",8580
3966,1926_LibriVox_en,3200h_00,real mother goose,poetry,1901
3967,5596_LibriVox_en,3200h_00,history of farming in ontario,"science, craft & essay",205
3968,3446_LibriVox_en,3200h_00,adrift in new york,fiction,3584
3969,5709_LibriVox_en,3200h_00,roast beef medium,fiction,5717
3970,5092_LibriVox_en,3200h_00,story of the pony express,"science, craft & essay",2156
3971,8228_LibriVox_en,3200h_00,chronicles of canada volume 21 the red river colony a chronicle of the beginnings of manitoba,"geography, nature & history",3157
3972,7118_LibriVox_en,3200h_00,my buried treasure,fiction,5244
3973,8629_LibriVox_en,3200h_00,sonnets of michael angelo buonarroti and tommaso campanella,poetry,8842
3974,6738_LibriVox_en,3200h_00,night of the long knives,"science, craft & essay",5717
3975,5416_LibriVox_en,3200h_00,waste land version 3,poetry,1259
3976,5577_LibriVox_en,3200h_00,crime its cause and treatment,"science, craft & essay",167
3977,5896_LibriVox_en,3200h_00,titan,fiction,4078
3978,1588_LibriVox_en,3200h_00,short history of the united states,"geography, nature & history",1901
3979,7259_LibriVox_en,3200h_00,uncle wiggily s adventures,fiction,6415
3980,7959_LibriVox_en,3200h_00,old hampshire vignettes,poetry,6454
3981,1087_LibriVox_en,3200h_00,ozma of oz,fiction,100
3982,1055_LibriVox_en,3200h_00,tom swift and the visitor from planet x,fiction,251
3983,7599_LibriVox_en,3200h_00,reginald in russia and other sketches,"geography, nature & history",6965
3984,3600_LibriVox_en,3200h_00,ghosts of piccadilly,"science, craft & essay",167
3985,1704_LibriVox_en,3200h_00,lady s life on a farm in manitoba,"geography, nature & history",1401
3986,7173_LibriVox_en,3200h_00,behavior of the honey bee in pollen collecting,"science, craft & essay",2156
3987,2027_LibriVox_en,3200h_00,siddhartha,religion,1331
3988,4098_LibriVox_en,3200h_00,pee wee harris,fiction,3488
3989,7666_LibriVox_en,3200h_00,journey of coronado,"geography, nature & history",3003
3990,7755_LibriVox_en,3200h_00,shadows in the moonlight,fiction,5717
3991,4677_LibriVox_en,3200h_00,white fang version 2,fiction,204
3992,4252_LibriVox_en,3200h_00,tom playfair or making a start,religion,4667
3993,254_LibriVox_en,3200h_00,pride and prejudice version 2,fiction,30
3994,2598_LibriVox_en,3200h_00,popular history of ireland book 07,"geography, nature & history",1401
3995,8195_LibriVox_en,3200h_00,short history of the christian church,religion,3157
3996,3941_LibriVox_en,3200h_00,knyght ther was,"science, craft & essay",2156
3997,5047_LibriVox_en,3200h_00,hunger,fiction,4438
3998,4955_LibriVox_en,3200h_00,jyl of breyntfords testament,poetry,4191
3999,3026_LibriVox_en,3200h_00,ester ried s namesake,religion,3157
4000,8663_LibriVox_en,3200h_00,andersonville diary escape and list of the dead,"science, craft & essay",6454
4001,1557_LibriVox_en,3200h_00,treasure island version 2,fiction,1331
4002,7623_LibriVox_en,3200h_00,first successful ascent of mt rainier 1870,"geography, nature & history",3003
4003,8732_LibriVox_en,3200h_00,sevastopol,fiction,6454
4004,7865_LibriVox_en,3200h_00,i was a teen age secret weapon,"science, craft & essay",5717
4005,8586_LibriVox_en,3200h_00,texas cowboy or fifteen years on the hurricane deck of a spanish pony,"geography, nature & history",6454
4006,3336_LibriVox_en,3200h_00,in kent with charles dickens,"geography, nature & history",2607
4007,6912_LibriVox_en,3200h_00,half past bedtime,fiction,5717
4008,4387_LibriVox_en,3200h_00,intrusion of jimmy,fiction,251
4009,2560_LibriVox_en,3200h_00,life of cicero vol ii,"geography, nature & history",2297
4010,5322_LibriVox_en,3200h_00,bible kjv 28 39 minor prophets hosea through malachi,religion,3157
4011,6188_LibriVox_en,3200h_00,journey in search of christmas,"geography, nature & history",6454
4012,8200_LibriVox_en,3200h_00,flowing gold,fiction,4078
4013,6948_LibriVox_en,3200h_00,dark moon,"science, craft & essay",4078
4014,6272_LibriVox_en,3200h_00,night side of new york,"science, craft & essay",4191
4015,2422_LibriVox_en,3200h_00,popular history of ireland book 05,"geography, nature & history",1401
4016,242_LibriVox_en,3200h_00,reluctant dragon,fiction,204
4017,2936_LibriVox_en,3200h_00,what diantha did,fiction,32
4018,2502_LibriVox_en,3200h_00,summa theologica 02 pars prima trinity and creation,religion,3009
4019,2534_LibriVox_en,3200h_00,golden bowl,fiction,1212
4020,3173_LibriVox_en,3200h_00,two poe tales,fiction,83
4021,6266_LibriVox_en,3200h_00,gargoyles,fiction,2156
4022,4211_LibriVox_en,3200h_00,madame butterfly,"geography, nature & history",4174
4023,8018_LibriVox_en,3200h_00,planet of dread,"science, craft & essay",5717
4024,1102_LibriVox_en,3200h_00,how to live on twenty four hours a day,"science, craft & essay",204
4025,7532_LibriVox_en,3200h_00,jewels of aptor,"science, craft & essay",3657
4026,3198_LibriVox_en,3200h_00,lord kitchener,"geography, nature & history",2162
4027,4441_LibriVox_en,3200h_00,trees of pride,mystery,4667
4028,6897_LibriVox_en,3200h_00,adventures of master f j,poetry,4191
4029,6384_LibriVox_en,3200h_00,freedmen s book,poetry,2269
4030,2338_LibriVox_en,3200h_00,dragon s secret,mystery,688
4031,7680_LibriVox_en,3200h_00,patchwork girl of oz version 2,fiction,5717
4032,7285_LibriVox_en,3200h_00,phantoms of reality,"science, craft & essay",4078
4033,5895_LibriVox_en,3200h_00,anne s house of dreams version 2,fiction,103
4034,4712_LibriVox_en,3200h_00,in a german pension,fiction,3848
4035,5710_LibriVox_en,3200h_00,game,fiction,2990
4036,3950_LibriVox_en,3200h_00,wanderings of oisin,"geography, nature & history",3793
4037,6676_LibriVox_en,3200h_00,lin mclean,fiction,6454
4038,3768_LibriVox_en,3200h_00,samson agonistes,poetry,3595
4039,4563_LibriVox_en,3200h_00,princess priscilla s fortnight,fiction,3906
4040,599_LibriVox_en,3200h_00,railway children,fiction,103
4041,5384_LibriVox_en,3200h_00,seven secrets,mystery,3488
4042,2231_LibriVox_en,3200h_00,new jerusalem,religion,2162
4043,5853_LibriVox_en,3200h_00,with frederick the great a story of the seven years war,fiction,5545
4044,5916_LibriVox_en,3200h_00,friendship of christ,religion,6499
4045,2682_LibriVox_en,3200h_00,captain jim,fiction,3245
4046,3421_LibriVox_en,3200h_00,ruth erskine s crosses,religion,3157
4047,5304_LibriVox_en,3200h_00,reminiscences of forts sumter and moultrie in 1860 61 version 2,political & philosophy,204
4048,2220_LibriVox_en,3200h_00,dog s tale,fiction,2110
4049,6600_LibriVox_en,3200h_00,human machine,"science, craft & essay",2607
4050,6122_LibriVox_en,3200h_00,mother goose in prose version 2,juvenile books,5717
4051,6818_LibriVox_en,3200h_00,flowers and ferns in their haunts,"science, craft & essay",3657
4052,439_LibriVox_en,3200h_00,wind in the willows version 2,"science, craft & essay",204
4053,8119_LibriVox_en,3200h_00,letters from a cat,"geography, nature & history",6965
4054,6970_LibriVox_en,3200h_00,rebel rose,"science, craft & essay",7140
4055,2397_LibriVox_en,3200h_00,green mansions a romance of the tropical forest,fiction,204
4056,3229_LibriVox_en,3200h_00,story of a soul,religion,3681
4057,1693_LibriVox_en,3200h_00,western united states,"science, craft & essay",1841
4058,3411_LibriVox_en,3200h_00,mary cary frequently martha,fiction,1752
4059,1496_LibriVox_en,3200h_00,won by crime,mystery,1401
4060,3995_LibriVox_en,3200h_00,east by west vol 1,"science, craft & essay",2607
4061,1157_LibriVox_en,3200h_00,gettysburg address version 3,"science, craft & essay",204
4062,8804_LibriVox_en,3200h_00,inventions of the great war,"science, craft & essay",6454
4063,987_LibriVox_en,3200h_00,oomphel in the sky,"science, craft & essay",251
4064,5563_LibriVox_en,3200h_00,text book of assaying,"science, craft & essay",167
4065,7392_LibriVox_en,3200h_00,descent of man and other stories,"geography, nature & history",4018
4066,8298_LibriVox_en,3200h_00,wheel of time,"geography, nature & history",6454
4067,1278_LibriVox_en,3200h_00,sleep book,poetry,1335
4068,5182_LibriVox_en,3200h_00,dawn of a to morrow,religion,3703
4069,6352_LibriVox_en,3200h_00,liliecrona s home,"science, craft & essay",2234
4070,5129_LibriVox_en,3200h_00,make mine homogenized,"science, craft & essay",3490
4071,6057_LibriVox_en,3200h_00,mag and margaret a story for girls,religion,3157
4072,4290_LibriVox_en,3200h_00,to have and to hold,fiction,3488
4073,1481_LibriVox_en,3200h_00,sammie and susie littletail,"science, craft & essay",1335
4074,7616_LibriVox_en,3200h_00,hour of the dragon,fiction,251
4075,5013_LibriVox_en,3200h_00,ambassadors,fiction,4018
4076,8410_LibriVox_en,3200h_00,recluse,fiction,2196
4077,7362_LibriVox_en,3200h_00,cape cod stories,fiction,6454
4078,2044_LibriVox_en,3200h_00,captains courageous,fiction,204
4079,6270_LibriVox_en,3200h_00,france in the nineteenth century,"geography, nature & history",5968
4080,5184_LibriVox_en,3200h_00,by ox team to california a narrative of crossing the plains in 1860,"geography, nature & history",3003
4081,6139_LibriVox_en,3200h_00,history of standard oil volume 2,"science, craft & essay",3488
4082,740_LibriVox_en,3200h_00,master key,"science, craft & essay",100
4083,725_LibriVox_en,3200h_00,trimmed lamp and other stories of the four million,fiction,203
4084,6249_LibriVox_en,3200h_00,mr standfast,fiction,4018
4085,3047_LibriVox_en,3200h_00,life of honorable william f cody known as buffalo bill the famous hunter scout and guide,"geography, nature & history",3664
4086,6534_LibriVox_en,3200h_00,soaked in seaweed and 7 other nonsense novels,juvenile books,5717
4087,6693_LibriVox_en,3200h_00,story of peter pan,fiction,5717
4088,3061_LibriVox_en,3200h_00,mary louise and the liberty girls,mystery,1401
4089,7175_LibriVox_en,3200h_00,ambulance made two trips,"science, craft & essay",5717
4090,3104_LibriVox_en,3200h_00,stars my brothers,"science, craft & essay",3490
4091,3102_LibriVox_en,3200h_00,three men on the bummel,fiction,167
4092,5462_LibriVox_en,3200h_00,hushed up a mystery of london,mystery,3488
4093,2079_LibriVox_en,3200h_00,varied types,"science, craft & essay",2162
4094,6227_LibriVox_en,3200h_00,on generation and corruption,"science, craft & essay",3114
4095,5225_LibriVox_en,3200h_00,just and the unjust,fiction,3488
4096,4500_LibriVox_en,3200h_00,further foolishness,juvenile books,3157
4097,7241_LibriVox_en,3200h_00,rainbow trail,fiction,4078
4098,6711_LibriVox_en,3200h_00,secret of the ninth planet,"science, craft & essay",4078
4099,2583_LibriVox_en,3200h_00,ester ried,religion,3157
4100,7298_LibriVox_en,3200h_00,in exile and other stories,fiction,6454
4101,8109_LibriVox_en,3200h_00,mayor of casterbridge version 3,fiction,4712
4102,3394_LibriVox_en,3200h_00,bible wnt nt 05 acts,religion,2149
4103,4940_LibriVox_en,3200h_00,uncle remus and brer rabbit,fiction,5717
4104,3589_LibriVox_en,3200h_00,greylorn version 2,"science, craft & essay",251
4105,2215_LibriVox_en,3200h_00,haunted bookshop,mystery,688
4106,7992_LibriVox_en,3200h_00,expository thoughts on the gospels st luke vol 1,religion,3645
4107,7518_LibriVox_en,3200h_00,oblomov,"geography, nature & history",7786
4108,6896_LibriVox_en,3200h_00,essays and literary studies,"geography, nature & history",3157
4109,7814_LibriVox_en,3200h_00,and then the town took off,"science, craft & essay",3488
4110,2043_LibriVox_en,3200h_00,futility or the wreck of the titan,fiction,3488
4111,4262_LibriVox_en,3200h_00,on interpretation,"science, craft & essay",3114
4112,4618_LibriVox_en,3200h_00,soul of the indian,religion,5536
4113,4986_LibriVox_en,3200h_00,storm over warlock version 2,"science, craft & essay",251
4114,4424_LibriVox_en,3200h_00,tom swift and his big tunnel,fiction,3488
4115,5510_LibriVox_en,3200h_00,case of the golden bullet,mystery,1970
4116,5083_LibriVox_en,3200h_00,billy whiskers the autobiography of a goat,fiction,1901
4117,5025_LibriVox_en,3200h_00,laugh and live,"science, craft & essay",3488
4118,4765_LibriVox_en,3200h_00,scenes of clerical life,fiction,3699
4119,5489_LibriVox_en,3200h_00,summer version 2,fiction,1259
4120,3281_LibriVox_en,3200h_00,by pond and river,misc,1841
4121,8306_LibriVox_en,3200h_00,under western eyes,fiction,8713
4122,8331_LibriVox_en,3200h_00,great secret,mystery,3488
4123,6204_LibriVox_en,3200h_00,jennie gerhardt,fiction,4078
4124,8650_LibriVox_en,3200h_00,art of war version 4,"science, craft & essay",3912
4125,384_LibriVox_en,3200h_00,give me liberty,"geography, nature & history",204
4126,4844_LibriVox_en,3200h_00,christmas comes but once a year,misc,2607
4127,3662_LibriVox_en,3200h_00,aliens,"science, craft & essay",3906
4128,2207_LibriVox_en,3200h_00,bible drv apocrypha deuterocanon wisdom,religion,908
4129,684_LibriVox_en,3200h_00,riddle of the sands,fiction,20
4130,8176_LibriVox_en,3200h_00,hill of dreams,fiction,251
4131,4038_LibriVox_en,3200h_00,fair rewards,"geography, nature & history",4438
4132,1872_LibriVox_en,3200h_00,storm over warlock,"science, craft & essay",2317
4133,7331_LibriVox_en,3200h_00,just so stories version 5,fiction,5717
4134,3188_LibriVox_en,3200h_00,book of the national parks,"geography, nature & history",688
4135,1843_LibriVox_en,3200h_00,tale of daddy long legs,"science, craft & essay",681
4136,967_LibriVox_en,3200h_00,plague ship,"science, craft & essay",251
4137,2014_LibriVox_en,3200h_00,awakening of europe,misc,1841
4138,8459_LibriVox_en,3200h_00,life s little ironies a set of tales with some colloquial sketches entitled a few crusted characters,fiction,6454
4139,3570_LibriVox_en,3200h_00,people of the abyss,"science, craft & essay",167
4140,1812_LibriVox_en,3200h_00,adventures of jimmy skunk,"science, craft & essay",1121
4141,2409_LibriVox_en,3200h_00,appetite of tyranny,"science, craft & essay",2162
4142,5026_LibriVox_en,3200h_00,adventures of a dog and a good dog too,"science, craft & essay",1901
4143,3902_LibriVox_en,3200h_00,awakening version 2,fiction,1259
4144,7008_LibriVox_en,3200h_00,judas valley,"science, craft & essay",5717
4145,3323_LibriVox_en,3200h_00,princess and the goblin version 2,fiction,152
4146,2152_LibriVox_en,3200h_00,defendant,"science, craft & essay",2162
4147,7096_LibriVox_en,3200h_00,spaceship named mcguire,"science, craft & essay",5717
4148,2672_LibriVox_en,3200h_00,story hour readers third year,misc,1401
4149,7548_LibriVox_en,3200h_00,letters of jane austen,misc,1259
4150,2410_LibriVox_en,3200h_00,invisible links,fiction,2234
4151,7324_LibriVox_en,3200h_00,hero and leander version 2,poetry,6249
4152,4917_LibriVox_en,3200h_00,literary lapses,juvenile books,3157
4153,3438_LibriVox_en,3200h_00,nightmare abbey,fiction,204
4154,5785_LibriVox_en,3200h_00,emperor of portugallia,fiction,2234
4155,3174_LibriVox_en,3200h_00,essay on the principle of population,"science, craft & essay",3114
4156,5885_LibriVox_en,3200h_00,ethan frome version 2,fiction,3912
4157,6422_LibriVox_en,3200h_00,in the midst of life tales of soldiers and civilians,fiction,6454
4158,3472_LibriVox_en,3200h_00,figure in the carpet,fiction,4018
4159,8515_LibriVox_en,3200h_00,picture book of merry tales,fiction,6454
4160,4868_LibriVox_en,3200h_00,soul of man,"science, craft & essay",3595
4161,5521_LibriVox_en,3200h_00,horse s tale version 2,fiction,107
4162,4338_LibriVox_en,3200h_00,interrupted,religion,3157
4163,2344_LibriVox_en,3200h_00,probable sons,religion,1841
4164,1826_LibriVox_en,3200h_00,ethan frome,fiction,1259
4165,5922_LibriVox_en,3200h_00,flint heart,"geography, nature & history",6454
4166,5660_LibriVox_en,3200h_00,behind a mask or a woman s power,fiction,1259
4167,8307_LibriVox_en,3200h_00,expository thoughts on the gospels st luke vol 2,religion,3645
4168,6292_LibriVox_en,3200h_00,monk and the hangman s daughter,fiction,5717
4169,8021_LibriVox_en,3200h_00,story of a soul version 2,religion,8295
4170,7258_LibriVox_en,3200h_00,in a steamer chair and other stories,fiction,6454
4171,3182_LibriVox_en,3200h_00,people like that,fiction,3588
4172,8466_LibriVox_en,3200h_00,daily rate,religion,3157
4173,3979_LibriVox_en,3200h_00,ballads of lost haven a book of the sea,poetry,3923
4174,3088_LibriVox_en,3200h_00,missing page thirteen,mystery,3816
4175,7811_LibriVox_en,3200h_00,worst journey in the world vol 2,"geography, nature & history",6248
4176,621_LibriVox_en,3200h_00,parasite,fiction,764
4177,4317_LibriVox_en,3200h_00,eric brighteyes,fiction,4535
4178,6319_LibriVox_en,3200h_00,one of my sons,mystery,5778
4179,4890_LibriVox_en,3200h_00,innocents a story for lovers,fiction,5304
4180,6788_LibriVox_en,3200h_00,amateur,fiction,5244
4181,3730_LibriVox_en,3200h_00,conceptions of divine love,religion,3681
4182,2214_LibriVox_en,3200h_00,great englishwomen,misc,1841
4183,4840_LibriVox_en,3200h_00,one hoss shay,poetry,1066
4184,4650_LibriVox_en,3200h_00,plastic age,fiction,4191
4185,8010_LibriVox_en,3200h_00,quatrains of omar khayyam in english prose,"science, craft & essay",4705
4186,8230_LibriVox_en,3200h_00,space platform,"science, craft & essay",251
4187,3015_LibriVox_en,3200h_00,this country of ours part 2,"geography, nature & history",19
4188,465_LibriVox_en,3200h_00,constitution of the united states of america 1787,misc,89
4189,4743_LibriVox_en,3200h_00,house of the vampire,fiction,1259
4190,3989_LibriVox_en,3200h_00,beauties of tennyson,poetry,908
4191,4032_LibriVox_en,3200h_00,zeppelin s passenger,fiction,3488
4192,7805_LibriVox_en,3200h_00,over the plum pudding,fiction,6454
4193,160_LibriVox_en,3200h_00,chapters from my autobiography,juvenile books,107
4194,8797_LibriVox_en,3200h_00,blazed trail stories and stories of the wild life,fiction,6454
4195,6580_LibriVox_en,3200h_00,great white queen,"science, craft & essay",3488
4196,2951_LibriVox_en,3200h_00,tale of major monkey,"science, craft & essay",681
4197,8571_LibriVox_en,3200h_00,my lady of the chinese courtyard,political & philosophy,3645
4198,6925_LibriVox_en,3200h_00,what sami sings with the birds,fiction,6415
4199,860_LibriVox_en,3200h_00,gawayne and the green knight lewis translation,poetry,32
4200,4251_LibriVox_en,3200h_00,as a man thinketh version 2,"science, craft & essay",2196
4201,8051_LibriVox_en,3200h_00,secret of the ninth planet version 2,"science, craft & essay",3488
4202,4521_LibriVox_en,3200h_00,bible kjv nt 15 1 timothy,religion,2911
4203,8339_LibriVox_en,3200h_00,willows version 2,juvenile books,5717
4204,6114_LibriVox_en,3200h_00,echoes of the war,political & philosophy,6497
4205,2203_LibriVox_en,3200h_00,birds of the air,"science, craft & essay",1841
4206,4332_LibriVox_en,3200h_00,nativity of our lord jesus christ,"science, craft & essay",3681
4207,5339_LibriVox_en,3200h_00,tom swift in captivity,fiction,3488
4208,1912_LibriVox_en,3200h_00,poems of marianne moore,"geography, nature & history",195
4209,1840_LibriVox_en,3200h_00,swoop,fiction,28
4210,579_LibriVox_en,3200h_00,story of the treasure seekers,fiction,103
4211,5252_LibriVox_en,3200h_00,operation outer space,"science, craft & essay",251
4212,2363_LibriVox_en,3200h_00,detailed minutiae of soldier life in the army of northern virginia 1861 1865,political & philosophy,2827
4213,7719_LibriVox_en,3200h_00,little nugget,fiction,251
4214,3191_LibriVox_en,3200h_00,adrift on an ice pan,"geography, nature & history",3923
4215,6461_LibriVox_en,3200h_00,amethyst box,mystery,5244
4216,4834_LibriVox_en,3200h_00,autobiography of a seaman vol 1,"science, craft & essay",3618
4217,5788_LibriVox_en,3200h_00,bible wycliffe 21 ecclesiastes,"science, craft & essay",3595
4218,1728_LibriVox_en,3200h_00,philippics,poetry,949
4219,4621_LibriVox_en,3200h_00,spoilers,fiction,3488
4220,8049_LibriVox_en,3200h_00,john sherman and dhoya,"geography, nature & history",6454
4221,3080_LibriVox_en,3200h_00,history of egypt chaldea syria babylonia and assyria vol 1,poetry,1401
4222,2201_LibriVox_en,3200h_00,rock a bye library a book of fables,fiction,26
4223,5589_LibriVox_en,3200h_00,rhymed receipts for any occasion,poetry,32
4224,4714_LibriVox_en,3200h_00,divers women,religion,3157
4225,3067_LibriVox_en,3200h_00,first love,fiction,3595
4226,503_LibriVox_en,3200h_00,right ho jeeves,fiction,251
4227,3549_LibriVox_en,3200h_00,rasselas prince of abyssinia,fiction,3595
4228,5027_LibriVox_en,3200h_00,treatise on purgatory,religion,3681
4229,4847_LibriVox_en,3200h_00,grace harlowe s second year at overton college,fiction,5468
4230,7807_LibriVox_en,3200h_00,pauline s passion and punishment,fiction,1259
4231,8234_LibriVox_en,3200h_00,philosophical enquiry,"science, craft & essay",1769
4232,7561_LibriVox_en,3200h_00,invaders from the infinite,"science, craft & essay",251
4233,3814_LibriVox_en,3200h_00,british barbarians,"science, craft & essay",2607
4234,2601_LibriVox_en,3200h_00,confessions pusey translation,"science, craft & essay",3645
4235,8044_LibriVox_en,3200h_00,magna moralia,"science, craft & essay",3114
4236,3880_LibriVox_en,3200h_00,first book of adam and eve,religion,3681
4237,7490_LibriVox_en,3200h_00,rose child,"geography, nature & history",6415
4238,4263_LibriVox_en,3200h_00,chimes from a jester s bells,"geography, nature & history",1166
4239,6076_LibriVox_en,3200h_00,history of standard oil volume 1,"science, craft & essay",3488
4240,6577_LibriVox_en,3200h_00,k factor,"science, craft & essay",5717
4241,7278_LibriVox_en,3200h_00,cranford version 2,"geography, nature & history",6965
4242,391_LibriVox_en,3200h_00,gift of the magi,fiction,32
4243,7622_LibriVox_en,3200h_00,devotions upon emergent occasions together with death s duel,religion,6454
4244,3202_LibriVox_en,3200h_00,petit nord,"geography, nature & history",3923
4245,4689_LibriVox_en,3200h_00,lara a tale,poetry,3793
4246,6986_LibriVox_en,3200h_00,project mastodon,"science, craft & essay",5717
4247,4979_LibriVox_en,3200h_00,idiot,fiction,3490
4248,5438_LibriVox_en,3200h_00,goldsmith s friend abroad again,fiction,107
4249,6176_LibriVox_en,3200h_00,colored cadet at west point,"science, craft & essay",5985
4250,1861_LibriVox_en,3200h_00,dick sands the boy captain,fiction,2368
4251,3659_LibriVox_en,3200h_00,space prison,"science, craft & essay",251
4252,1641_LibriVox_en,3200h_00,glimpses of the moon,fiction,1259
4253,2113_LibriVox_en,3200h_00,story of abraham lincoln,misc,1121
4254,392_LibriVox_en,3200h_00,golden goose book,fiction,19
4255,2268_LibriVox_en,3200h_00,aunt friendly s picture book,fiction,908
4256,5628_LibriVox_en,3200h_00,reed anthony cowman an autobiography,fiction,4078
4257,3517_LibriVox_en,3200h_00,brand of silence,mystery,2156
4258,576_LibriVox_en,3200h_00,copyright question,"science, craft & essay",205
4259,2898_LibriVox_en,3200h_00,journey in other worlds a romance of the future,"science, craft & essay",3488
4260,6608_LibriVox_en,3200h_00,considerations on representative government,"science, craft & essay",4788
4261,5799_LibriVox_en,3200h_00,master hand,mystery,6482
4262,4661_LibriVox_en,3200h_00,hohenzollerns in america with the bolsheviks in berlin and other impossibilities,juvenile books,3157
4263,7983_LibriVox_en,3200h_00,abaft the funnel,"geography, nature & history",6454
4264,5706_LibriVox_en,3200h_00,manual of egyptian archaeology and guide to the study of antiquities in egypt,misc,3618
4265,1786_LibriVox_en,3200h_00,moths of the limberlost,"science, craft & essay",688
4266,7142_LibriVox_en,3200h_00,nor iron bars a cage,"science, craft & essay",5717
4267,8343_LibriVox_en,3200h_00,owen wingrave,"geography, nature & history",6454
4268,3992_LibriVox_en,3200h_00,omoo a narrative of adventures in the south seas,"geography, nature & history",3157
4269,2290_LibriVox_en,3200h_00,child life in art,"science, craft & essay",1841
4270,7402_LibriVox_en,3200h_00,raven and other poems,poetry,5717
4271,3263_LibriVox_en,3200h_00,midnight,mystery,2156
4272,6585_LibriVox_en,3200h_00,children of the ghetto,fiction,1331
4273,3968_LibriVox_en,3200h_00,sheridan road mystery,mystery,688
4274,4216_LibriVox_en,3200h_00,evelina s garden,fiction,3657
4275,6910_LibriVox_en,3200h_00,treatise of religion,poetry,6974
4276,4745_LibriVox_en,3200h_00,let em breathe space,"science, craft & essay",3490
4277,3831_LibriVox_en,3200h_00,creature from cleveland depths,"science, craft & essay",3490
4278,4720_LibriVox_en,3200h_00,pocket island,fiction,2156
4279,6246_LibriVox_en,3200h_00,princess,poetry,1259
4280,7774_LibriVox_en,3200h_00,kashtanka,fiction,4191
4281,2508_LibriVox_en,3200h_00,stickeen,"science, craft & essay",3003
4282,6331_LibriVox_en,3200h_00,jimmyjohn boss and other stories,fiction,6454
4283,3141_LibriVox_en,3200h_00,bat wing,mystery,251
4284,3328_LibriVox_en,3200h_00,chautauqua girls at home,religion,3157
